index,customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly
4203,5774-XZTQC,0,Female,0,1,1,7,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.45
4204,5777-KJIRB,0,Female,0,0,0,40,1,No,DSL,No,No,Yes,No,No,No,One_year,1,Mailed_check,50.25
4205,5777-ZPQNC,0,Female,0,0,0,12,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Electronic_check,20.15
4206,5778-BVOFB,0,Female,0,0,0,9,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Bank_transfer_(automatic),59.5
4207,5780-INQIK,0,Female,0,0,0,8,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic_check,49.4
4208,5781-BKHOP,0,Female,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Two_year,0,Bank_transfer_(automatic),100.65
4209,5781-RFZRP,0,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two_year,0,Credit_card_(automatic),73.5
4210,5787-KXGIY,0,Male,0,1,0,72,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.3
4211,5788-YPOEG,0,Female,0,1,1,34,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Mailed_check,84.75
4212,5789-LDFXO,0,Male,0,0,0,24,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Electronic_check,24.6
4213,5791-KAJFD,0,Female,0,1,1,56,1,Yes,DSL,Yes,No,Yes,No,No,Yes,One_year,1,Bank_transfer_(automatic),68.75
4214,5792-JALQC,0,Female,1,0,0,52,1,Yes,DSL,Yes,No,Yes,No,No,No,Two_year,0,Bank_transfer_(automatic),59.85
4215,5793-YOLJN,0,Female,0,1,1,55,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,21.0
4216,5795-BKOYE,0,Female,0,1,1,69,1,No,DSL,No,Yes,Yes,Yes,No,No,One_year,0,Bank_transfer_(automatic),59.1
4217,5795-KTGUD,0,Female,0,1,0,68,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Two_year,1,Bank_transfer_(automatic),110.8
4218,5797-APWZC,1,Female,0,0,0,1,1,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic_check,90.6
4219,5799-JRCZO,0,Female,0,0,1,63,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.5
4220,5802-ADBRC,0,Female,0,1,0,50,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,One_year,1,Mailed_check,104.4
4221,5803-NQJZO,0,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,1,Bank_transfer_(automatic),67.8
4222,5804-HYIEZ,0,Male,0,1,1,70,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,106.05
4223,5804-JMYIO,0,Female,0,1,1,39,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,19.75
4224,5804-LEPIM,1,Female,1,0,0,2,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,70.35
4225,5808-TOTXO,0,Female,0,0,1,3,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Credit_card_(automatic),20.55
4226,5811-IWXYM,0,Female,0,1,1,52,1,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,0,Bank_transfer_(automatic),101.25
4227,5813-UECBU,1,Male,1,0,0,33,1,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit_card_(automatic),83.85
4228,5815-HGGHV,0,Male,0,1,0,20,1,No,DSL,Yes,No,No,Yes,No,Yes,One_year,1,Mailed_check,64.15
4229,5816-JMLGY,0,Female,0,1,1,70,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),80.4
4230,5816-QVHRX,0,Female,0,0,0,37,1,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Credit_card_(automatic),100.3
4231,5816-SCGFC,0,Female,1,0,0,7,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed_check,51.3
4232,5820-PTRYM,0,Female,1,1,0,56,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One_year,1,Credit_card_(automatic),68.45
4233,5821-MMEIL,0,Female,0,1,0,57,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),19.9
4234,5825-XJOCM,0,Male,0,0,1,48,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One_year,1,Bank_transfer_(automatic),64.4
4235,5827-MWCZK,0,Male,0,1,1,56,1,Yes,Fiber_optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit_card_(automatic),96.95
4236,5828-AVIPD,1,Male,0,1,1,19,1,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,One_year,1,Electronic_check,100.95
4237,5828-DWPIL,0,Male,1,1,0,62,1,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic_check,89.1
4238,5829-NVSQN,0,Female,0,1,0,23,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One_year,1,Bank_transfer_(automatic),68.75
4239,5832-EXGTT,0,Male,0,1,1,29,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed_check,60.2
4240,5832-TRLPB,0,Male,0,0,0,29,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One_year,1,Bank_transfer_(automatic),75.35
4241,5832-XKAES,1,Male,0,0,0,2,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Credit_card_(automatic),69.8
4242,5834-ASPWA,1,Male,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,75.45
4243,5835-BEQEU,1,Male,0,0,0,3,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,76.95
4244,5837-LXSDN,0,Female,0,1,1,21,1,No,DSL,No,Yes,No,No,Yes,No,One_year,1,Credit_card_(automatic),58.85
4245,5839-SUYVZ,0,Male,0,0,0,16,1,No,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,1,Credit_card_(automatic),74.55
4246,5840-NVDCG,0,Female,0,1,1,16,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two_year,0,Bank_transfer_(automatic),68.25
4247,5842-POCOP,1,Female,0,1,0,5,1,No,Fiber_optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed_check,88.9
4248,5843-TTHGI,0,Female,0,0,0,18,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,50.0
4249,5844-QVTAT,0,Female,0,1,1,33,1,No,DSL,Yes,Yes,Yes,No,No,No,One_year,1,Mailed_check,58.45
4250,5845-BZZIB,0,Male,0,1,1,35,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,20.1
4251,5846-ABOBJ,0,Male,0,1,0,71,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),24.45
4252,5846-NEQVZ,0,Male,0,1,1,71,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Two_year,1,Credit_card_(automatic),70.85
4253,5846-QFDFI,0,Female,0,1,1,33,1,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Credit_card_(automatic),88.6
4254,5847-MXBEO,0,Male,0,0,0,22,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.3
4255,5848-FHRFC,0,Female,0,0,0,68,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),20.05
4256,5849-ASHZJ,0,Male,0,0,1,27,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Credit_card_(automatic),20.05
4257,5850-BDWCY,0,Female,0,0,0,6,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.2
4258,5854-KSRBJ,0,Male,0,1,1,70,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,25.4
4259,5855-EIBDE,0,Female,0,1,0,49,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,Two_year,0,Credit_card_(automatic),106.65
4260,5857-TYBCJ,0,Male,1,1,0,44,1,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic_check,89.2
4261,5857-XRECV,0,Female,0,0,1,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.5
4262,5858-EAFCZ,0,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed_check,44.45
4263,5859-HZYLF,0,Male,0,1,1,26,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),19.15
4264,5862-BRIXZ,0,Male,0,0,0,46,0,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),60.75
4265,5863-OOKCL,0,Female,0,0,0,10,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,18.85
4266,5868-CZJDR,1,Male,0,0,1,1,0,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed_check,31.35
4267,5868-YTYKS,0,Male,0,0,1,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.25
4268,5868-YWPDW,1,Male,1,1,0,6,1,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,84.2
4269,5871-DGTXZ,0,Male,0,0,0,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.8
4270,5872-OEQNH,0,Female,0,0,0,60,0,No_phone_service,DSL,Yes,No,Yes,No,No,Yes,One_year,1,Electronic_check,44.45
4271,5875-YPQFJ,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,69.9
4272,5876-HZVZM,1,Female,0,1,1,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Credit_card_(automatic),55.9
4273,5876-QMYLD,0,Female,0,1,1,23,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,20.05
4274,5879-HMFFH,0,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Bank_transfer_(automatic),88.05
4275,5879-SESNB,0,Female,0,0,0,11,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Electronic_check,75.25
4276,5882-CMAZQ,0,Female,0,1,1,5,0,No_phone_service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic_check,34.25
4277,5883-GTGVD,1,Male,0,0,0,19,1,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,99.95
4278,5884-FBCTL,0,Female,0,1,1,72,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),25.1
4279,5884-GCYMI,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,69.4
4280,5886-VLQVU,0,Male,0,1,0,35,1,Yes,Fiber_optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank_transfer_(automatic),89.85
4281,5887-IKKYO,0,Male,0,1,1,58,1,Yes,Fiber_optic,No,No,Yes,Yes,No,Yes,Two_year,0,Bank_transfer_(automatic),94.35
4283,5889-JTMUL,1,Female,1,1,0,50,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic_check,95.05
4284,5889-LFOLL,1,Female,0,0,0,13,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,84.6
4285,5893-KCLGT,0,Female,0,0,1,72,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Mailed_check,19.75
4286,5893-PYOLZ,0,Male,0,0,0,56,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),81.8
4287,5895-QSXOD,0,Male,0,0,0,9,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,70.05
4288,5896-NPFWW,1,Male,0,1,1,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic_check,50.15
4289,5897-ZYEKH,0,Female,1,1,0,67,1,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,One_year,1,Electronic_check,105.6
4290,5898-IGSLP,0,Male,0,1,1,31,1,Yes,Fiber_optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic_check,89.3
4291,5899-MQZZL,1,Female,0,0,0,13,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,75.0
4292,5899-OUVKV,0,Male,0,0,0,31,1,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic_check,94.5
4293,5902-WBLSE,0,Female,0,1,1,70,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),20.15
4294,5906-BFOZT,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,19.5
4295,5906-CVLHP,1,Female,0,1,1,45,1,No,DSL,No,Yes,No,Yes,No,No,One_year,1,Credit_card_(automatic),54.15
4296,5906-DVAPM,0,Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One_year,1,Credit_card_(automatic),75.0
4297,5908-QMGOE,1,Male,1,0,0,15,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Credit_card_(automatic),74.2
4298,5909-ECHUI,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,56.25
4299,5913-INRQV,0,Male,1,1,0,34,1,No,Fiber_optic,Yes,No,No,Yes,Yes,No,One_year,0,Mailed_check,90.15
4300,5914-DVBWJ,1,Female,1,0,0,18,1,Yes,Fiber_optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic_check,85.45
4301,5914-GXMDA,0,Female,0,1,0,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Mailed_check,19.3
4302,5914-XRFQB,0,Male,0,1,0,72,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),115.8
4303,5915-ANOEI,0,Male,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two_year,0,Mailed_check,79.15
4304,5915-DGNVC,0,Female,0,1,0,49,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One_year,0,Electronic_check,71.8
4305,5916-QEWPT,0,Female,0,1,0,2,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit_card_(automatic),69.0
4306,5917-HBSDW,0,Female,0,1,1,37,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Electronic_check,19.35
4307,5917-RYRMG,0,Male,1,0,0,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Credit_card_(automatic),19.8
4308,5918-VUKWP,0,Female,0,0,0,32,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),20.55
4309,5919-TMRGD,1,Female,0,0,1,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,79.35
4310,5919-VCZYM,0,Male,0,0,0,2,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,0,Mailed_check,20.05
4311,5921-NGYRH,0,Male,0,1,0,64,1,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed_check,73.55
4312,5922-ABDVO,1,Female,0,1,0,19,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed_check,89.65
4313,5923-GXUOC,1,Male,0,0,0,10,1,No,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.4
4314,5924-IFQTT,0,Male,0,1,1,13,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic_check,72.8
4315,5924-SNGKP,0,Female,0,0,1,41,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Credit_card_(automatic),20.25
4316,5928-QLDHB,0,Male,0,0,0,9,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,76.25
4317,5930-GBIWP,0,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two_year,1,Credit_card_(automatic),81.5
4318,5931-FLJJF,1,Male,1,1,0,7,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Mailed_check,70.1
4319,5934-RMPOV,0,Female,0,0,1,22,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,84.75
4320,5934-TSSAU,0,Female,0,1,1,23,1,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,1,Credit_card_(automatic),75.3
4321,5935-FCCNB,0,Female,1,0,0,17,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,94.2
4322,5937-EORGB,0,Male,1,1,0,15,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Electronic_check,96.5
4323,5939-SXWHM,0,Male,0,1,1,48,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),26.3
4324,5939-XAIXZ,0,Female,0,0,0,19,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed_check,56.1
4325,5940-AHUHD,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,0,Mailed_check,70.6
4326,5940-NFXKV,1,Male,0,1,1,19,1,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic_check,83.65
4328,5944-UGLLK,0,Male,0,0,0,53,0,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,One_year,0,Credit_card_(automatic),54.9
4329,5945-AZYHT,0,Male,0,1,0,71,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,1,Electronic_check,109.6
4330,5947-SGKCL,0,Female,0,1,1,15,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),105.35
4331,5948-UJZLF,0,Male,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed_check,49.25
4332,5949-EBSQK,1,Male,0,1,1,4,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Credit_card_(automatic),61.45
4333,5949-HGVJL,0,Female,0,1,0,26,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic_check,73.05
4334,5949-XIKAE,1,Female,0,1,1,8,1,No,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic_check,83.55
4335,5950-AAAGJ,0,Male,0,0,0,18,1,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,0,Bank_transfer_(automatic),84.3
4336,5951-AOFIH,0,Male,0,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit_card_(automatic),66.4
4337,5954-BDFSG,0,Female,0,0,0,72,1,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),107.5
4338,5955-EPOAZ,0,Female,0,0,0,6,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.95
4339,5955-ERIHD,1,Male,0,1,0,18,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,94.7
4340,5956-VKDTT,1,Female,1,1,0,5,1,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,74.35
4341,5956-YHHRX,0,Male,1,0,0,21,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.35
4342,5959-BELXA,1,Male,1,0,0,32,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit_card_(automatic),96.15
4343,5960-MVTUK,0,Male,0,0,0,3,0,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic_check,29.75
4344,5960-WPXQM,1,Male,0,0,0,1,1,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic_check,79.05
4345,5961-VUSRV,0,Female,0,0,0,12,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Bank_transfer_(automatic),19.35
4346,5965-GGPRW,0,Male,0,1,1,72,1,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,0,Bank_transfer_(automatic),105.25
4347,5966-EMAZU,0,Male,0,1,0,64,1,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,One_year,1,Mailed_check,108.5
4348,5968-HYJRZ,0,Male,0,1,1,47,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Mailed_check,24.55
4349,5968-VXZLG,0,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank_transfer_(automatic),46.6
4350,5968-XQIVE,0,Male,0,1,1,72,1,Yes,Fiber_optic,No,Yes,No,No,Yes,No,One_year,1,Electronic_check,89.7
4351,5970-GHJAW,0,Male,0,1,1,46,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Credit_card_(automatic),19.95
4352,5973-EJGDP,0,Male,0,0,0,51,1,Yes,Fiber_optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic_check,87.35
4353,5975-BAICR,0,Male,0,1,1,36,1,No,DSL,Yes,No,Yes,No,No,Yes,One_year,1,Credit_card_(automatic),63.7
4354,5976-JCJRH,1,Male,0,1,0,10,1,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,1,Electronic_check,70.3
4355,5977-CKHON,0,Female,0,1,1,43,1,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank_transfer_(automatic),92.55
4356,5980-BDHPY,0,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Bank_transfer_(automatic),87.1
4357,5980-NOPLP,1,Female,0,1,0,44,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic_check,96.1
4358,5981-ITEMU,1,Male,0,1,0,40,1,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank_transfer_(automatic),97.1
4359,5981-ZVXOT,0,Female,1,0,0,35,1,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,1,Electronic_check,108.35
4360,5982-FPVQN,0,Female,0,1,1,37,1,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic_check,95.15
4361,5982-PSMKW,0,Female,0,1,1,23,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,1,Credit_card_(automatic),91.1
4362,5982-XMDEX,0,Female,0,0,0,65,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,0,Bank_transfer_(automatic),26.5
4363,5985-BEHZK,0,Female,1,1,0,72,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,0,Credit_card_(automatic),105.0
4364,5985-TBABQ,0,Female,0,0,0,32,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One_year,0,Mailed_check,74.75
4365,5986-WWXDV,0,Male,0,0,1,39,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Bank_transfer_(automatic),19.35
4366,5989-AXPUC,0,Female,0,1,0,68,1,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,0,Mailed_check,118.6
4367,5989-OMNJE,0,Female,0,1,1,24,0,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,One_year,0,Electronic_check,57.6
4368,5989-PGKJB,0,Female,0,0,0,16,1,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic_check,86.25
4369,5993-BQHEA,0,Male,0,0,0,12,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,0,Credit_card_(automatic),20.05
4370,5993-JSUWV,0,Female,0,0,0,66,1,No,DSL,Yes,Yes,Yes,No,No,No,Two_year,1,Bank_transfer_(automatic),61.15
4371,5995-LFTLE,0,Male,0,0,0,58,1,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,1,Credit_card_(automatic),25.3
4372,5995-OIGLP,1,Male,0,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed_check,56.65
4373,5995-SNNEW,0,Male,1,1,0,23,1,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic_check,104.45
4374,5995-WWKKG,0,Female,0,0,0,37,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,1,Electronic_check,19.8
4375,5996-DAOQL,0,Male,0,0,0,1,1,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,1,Mailed_check,20.45
